,index,title,price,deal,location,shop,url,profit,tmall,mall,brand,pricelevel
3363,3430.0,国内专柜正品 欧莱雅纷泽滋润唇膏口红619秋叶/BP301/RB301枫叶,83.0,62.0,江苏 常州,motuo罗拉,//item.taobao.com/item.htm?id=19545128048&ns=1&abbucket=13#detail,5146.0,其他,个人,其他,80-100
3364,3431.0,赔钱卖 韩国魔法森林口红雾面tonymoly口红RD03斩男色砖红豆沙色,27.0,272.0,浙江 杭州,pmf0923,//item.taobao.com/item.htm?id=527705938859&ns=1&abbucket=13#detail,7344.0,其他,个人,其他,20-40
3365,3432.0,Lipstick Queen口红皇后变色唇膏青蛙王子3.5g中世纪蓝色水手唇釉,120.0,39.0,广东 广州,林晓の,//item.taobao.com/item.htm?id=560306239807&ns=1&abbucket=13#detail,4680.0,其他,个人,其他,120-140
3366,3433.0,圆管包装 雅诗兰黛花漾唇膏倾慕唇膏口红420大表姐 2.8G大支小样,98.0,85.0,浙江 杭州,陈诺名妆,//item.taobao.com/item.htm?id=560303641371&ns=1&abbucket=13#detail,8330.0,其他,个人,其他,80-100
3367,3434.0,收藏送冰袋MAC魅可口红樱花sweet sakura砖红辣椒cb96/diva草莓红,138.0,177.0,江西 萍乡,文白幕湖,//item.taobao.com/item.htm?id=566834479817&ns=1&abbucket=13#detail,24426.0,其他,个人,MAC/魅可,120-140
3368,3435.0,凯芙兰口红持久保湿不脱色防水口红套装组合装多色旗舰店官网正品,99.0,206.0,安徽 合肥,采果化妆品专营店,//detail.tmall.com/item.htm?id=564860443802&ns=1&abbucket=13,20394.0,天猫,商家,其他,80-100
3369,3436.0,KKXX冰淇淋口红持久保湿不脱色防水韩国咬唇妆正品豆沙南瓜姨妈色,99.9,1516.0,广东 汕头,kkxx旗舰店,//detail.tmall.com/item.htm?id=551427718357&ns=1&abbucket=13,151448.4,天猫,商家,其他,80-100
3370,3438.0,正品ARMANI阿玛尼红管唇釉丝绒哑光口红500 504 504 405 402 501,215.0,88.0,上海,太宅太闹的空姐,//item.taobao.com/item.htm?id=557464414642&ns=1&abbucket=13#detail,18920.0,其他,个人,其他,200-220
3371,3439.0,YSL圣罗兰方管润唇膏哑光雾面口红豆沙色西柚色珊瑚色+17圣诞限量,218.0,37.0,北京,你的衣柜先生,//item.taobao.com/item.htm?id=19488326832&ns=1&abbucket=13#detail,8066.0,其他,个人,ysl/圣罗兰,200-220
3372,3440.0,hold live口红学生款可爱持久保湿不脱色防水大理石ins超火的口红,23.0,508.0,广东 广州,canny1920,//item.taobao.com/item.htm?id=567181336896&ns=1&abbucket=13#detail,11684.0,其他,个人,其他,20-40
3373,3441.0,包邮泰国免税店 L＇oreal口红人鱼姬金色G101纷泽流金唇膏一只,78.0,68.0,北京,夏xiao薇,//item.taobao.com/item.htm?id=564579965079&ns=1&abbucket=13#detail,5304.0,其他,个人,其他,60-80
3374,3442.0,【现货】韩国3CE2017秋冬口红雾面唇膏吃土南瓜脏橘色222 221 220,82.0,156.0,浙江 杭州,相差一个逗号,//item.taobao.com/item.htm?id=561072971633&ns=1&abbucket=13#detail,12792.0,其他,个人,其他,80-100
3375,3443.0,香港专柜 Fresh/馥蕾诗口红修护防晒润唇膏4.3g 珊瑚孕妇可用,76.5,200.0,广东 深圳,cherhk0147,//item.taobao.com/item.htm?id=560009753795&ns=1&abbucket=13#detail,15300.0,其他,个人,其他,60-80
3376,3444.0,韩国正品 MAC口红魅可唇膏chili小辣椒ruby woo CB96 mocha摩卡,125.0,38.0,山东 潍坊,兽美妆,//item.taobao.com/item.htm?id=562545220836&ns=1&abbucket=13#detail,4750.0,其他,个人,MAC/魅可,120-140
3377,3445.0,Givenchy/纪梵希小羊皮口红粗管304#305#303#306#粉羊皮薄荷绿322,199.99,29.0,上海,h1356435,//item.taobao.com/item.htm?id=547825583212&ns=1&abbucket=13#detail,5799.71,其他,个人,Givenchy/纪梵希,180-200
3378,3446.0,哑光口红持久保湿不脱色不沾杯韩国防水学生款姨妈豆沙色唇膏正品,25.0,520.0,福建 厦门,妆点俏伊人,//item.taobao.com/item.htm?id=566109633233&ns=1&abbucket=13#detail,13000.0,其他,个人,其他,20-40
3379,3447.0,正品MAC/魅可子弹头口红唇膏小辣椒豆沙持久保湿防水不易脱色,168.0,124.0,山东 烟台,艾米韩妆馆,//item.taobao.com/item.htm?id=565250794615&ns=1&abbucket=13#detail,20832.0,其他,个人,MAC/魅可,160-180
3380,3448.0,雅诗兰黛倾慕唇膏口红大表姐色420豆沙260杨幂333干枫叶红130晶彩,199.0,38.0,福建 厦门,传说中的雨橙,//item.taobao.com/item.htm?id=540162996957&ns=1&abbucket=13#detail,7562.0,其他,个人,其他,180-200
3381,3449.0,英国购 Fenty Beauty Rihanna 蕾哈娜彩妆 哑光唇膏口红液体唇釉,175.0,38.0,北京,iam小点点,//item.taobao.com/item.htm?id=563834601991&ns=1&abbucket=13#detail,6650.0,其他,个人,其他,160-180
3382,3450.0,李世荣富子花游记款韩国tonymoly魔法森林水润持久染唇液口红唇彩,79.0,69.0,辽宁 沈阳,www韩国城net,//item.taobao.com/item.htm?id=561182646956&ns=1&abbucket=13#detail,5451.0,其他,个人,其他,60-80
3383,3451.0,蜜琪家 意大利KIKO3D唇釉水润唇彩水润口红10 11 16 21catie推荐,65.0,262.0,上海,庆余阁,//item.taobao.com/item.htm?id=555727456345&ns=1&abbucket=13#detail,17030.0,其他,个人,其他,60-80
3384,3452.0,NARS唇膏笔口红walkyrie/gipsy/dv/jane/carmen/lousie/domebaby,168.0,54.0,江苏 镇江,pudding_ping,//item.taobao.com/item.htm?id=526306667364&ns=1&abbucket=13#detail,9072.0,其他,个人,其他,160-180
3385,3453.0,美国Lime Crime独角兽唇釉丝绒哑光雾面南瓜色脏橘色口红pumpkin,127.0,80.0,浙江 杭州,药妆当家,//item.taobao.com/item.htm?id=524797241796&ns=1&abbucket=13#detail,10160.0,其他,个人,其他,120-140
3386,3454.0,正品日本柜嘉娜宝COFFRET D'OR咖啡豆唇膏持久显色口红,155.0,27.0,江苏 南通,11个苹果,//item.taobao.com/item.htm?id=564674877472&ns=1&abbucket=13#detail,4185.0,其他,个人,其他,140-160
3387,3455.0,现货艺妓TATCHA 2017年圣诞限量黑管白管粉管mini套装/白管口红,488.0,17.0,浙江 温州,冰僵叶子,//item.taobao.com/item.htm?id=553677171550&ns=1&abbucket=13#detail,8296.0,其他,个人,其他,400以上
3388,3456.0,柔色唇釉染唇液不易脱色咬唇 持久保湿防水哑光雾面口红唇膏正品,49.0,1556.0,北京,ilisya化妆品旗舰店,//detail.tmall.com/item.htm?id=563692374765&ns=1&abbucket=13,76244.0,天猫,商家,其他,40-60
3389,3457.0,逸茉口红持久保湿不脱色不沾杯韩国防水学生平价正品滋润唇膏补水,49.8,171.0,浙江 金华,skyf体验店,//item.taobao.com/item.htm?id=566202186289&ns=1&abbucket=13#detail,8515.8,其他,商家,其他,40-60
3390,3458.0,YSL圣罗兰金管圆管迷魅唇膏斩男色shine12#13#49#46#方管口红1#52,175.0,45.0,浙江 杭州,heijoy,//item.taobao.com/item.htm?id=22442096617&ns=1&abbucket=13#detail,7875.0,其他,个人,ysl/圣罗兰,160-180
3391,3459.0,包邮韩国匹诺曹朴信惠梦妆唇膏11#16#豆沙色花心蜡笔口红持久保湿,40.0,166.0,山东 济南,温习曾经的吻,//item.taobao.com/item.htm?id=543052545064&ns=1&abbucket=13#detail,6640.0,其他,个人,其他,40-60
3392,3460.0,正品现货 香港专柜lancome兰蔻菁纯口红兰蔻176 ＃ 132＃290,238.0,22.0,广东 深圳,为了气死你啊,//item.taobao.com/item.htm?id=558914263695&ns=1&abbucket=13#detail,5236.0,其他,个人,兰蔻,220-240
3393,3461.0,卡姿兰口红唇膏专柜正品网红学生专用款卡芝兰彩保湿丝缎美形唇膏,49.0,186.0,广东 广州,长衣尚舞,//item.taobao.com/item.htm?id=16878948005&ns=1&abbucket=13#detail,9114.0,其他,个人,其他,40-60
3394,3462.0,TF汤姆福特TomFord白管口红限量07paradiso 05sweet spot黑管15,310.0,17.0,黑龙江 哈尔滨,donghang68,//item.taobao.com/item.htm?id=540626135192&ns=1&abbucket=13#detail,5270.0,其他,个人,Ford/福特,300-320
3395,3463.0,Dior/迪奥瘾诱超模白管口红镜光魅惑唇膏451/976/639/536/532,207.9,41.0,上海,叶彬儿,//item.taobao.com/item.htm?id=17976820242&ns=1&abbucket=13#detail,8523.9,其他,个人,Dior/迪奥,200-220
3396,3464.0,韩国3ce染唇液胭脂水润唇彩液体口红防水锁色渐变咬唇妆持久保湿,88.0,82.0,江苏 苏州,shenheise,//item.taobao.com/item.htm?id=521485535409&ns=1&abbucket=13#detail,7216.0,其他,个人,其他,80-100
3397,3465.0,德国专柜 现货KIKO 2018新款情人节限量爱心口红PH变色透明口红,59.0,76.0,天津,牛牛妈咪201605,//item.taobao.com/item.htm?id=565511240067&ns=1&abbucket=13#detail,4484.0,其他,个人,其他,40-60
3398,3466.0,香港专柜正品Givenchy/纪梵希口红小羊皮禁忌之吻变色唇膏304号色,298.0,13.0,广东 深圳,运动专柜正品折扣店,//item.taobao.com/item.htm?id=566152161963&ns=1&abbucket=13#detail,3874.0,其他,商家,Givenchy/纪梵希,280-300
3399,3467.0,MAC口红魅可唇膏cockney ruby woo diva秀智色西柚色草莓红豆沙色,122.0,150.0,上海,sky亚亚,//item.taobao.com/item.htm?id=26165928617&ns=1&abbucket=13#detail,18300.0,其他,个人,MAC/魅可,120-140
3400,3468.0,现货日本专柜KANEBO咖啡豆COFFRET D'OR口红唇膏EX04 75 05 06 73,199.0,22.0,湖北 武汉,serenavon,//item.taobao.com/item.htm?id=563162021245&ns=1&abbucket=13#detail,4378.0,其他,个人,其他,180-200
3401,3469.0,正品 MAC魅可唇膏复古子弹头Ruby Woo口红chili/diva/see sheer,126.0,273.0,山东 青岛,幸福的熊米粒,//item.taobao.com/item.htm?id=545969049882&ns=1&abbucket=13#detail,34398.0,其他,个人,MAC/魅可,120-140
3402,3470.0,香港专柜 Laduree拉杜丽2018春季口红寄宿命运的唇膏 02 04 06,229.0,10.0,广东 深圳,骑猪赶太阳cc,//item.taobao.com/item.htm?id=557456477340&ns=1&abbucket=13#detail,2290.0,其他,个人,其他,220-240
3403,3471.0,mac/魅可口红子弹头 丰润唇膏see sheer,149.0,73.0,湖南 长沙,inzhener,//item.taobao.com/item.htm?id=539038799814&ns=1&abbucket=13#detail,10877.0,其他,个人,MAC/魅可,140-160
3404,3472.0,10支口红小样套装少女心咬唇妆ins超火的多色组合一盒学生款可爱,29.9,3397.0,福建 厦门,蝶采堂化妆品,//item.taobao.com/item.htm?id=565288507534&ns=1&abbucket=13#detail,101570.29999999999,其他,个人,其他,20-40
3405,3473.0,LANCOM兰蔻 2017年星辰黑金圣诞限量版唇膏/口红132 264 378 290,175.0,14.0,浙江 杭州,萌贝比,//item.taobao.com/item.htm?id=562112153096&ns=1&abbucket=13#detail,2450.0,其他,个人,兰蔻,160-180
3406,3474.0,迪奥口红变色唇膏粉漾魅惑保湿滋润持久补水唇彩橘色001正品,185.0,115.0,上海,雪精灵chris,//item.taobao.com/item.htm?id=537225325056&ns=1&abbucket=13#detail,21275.0,其他,个人,Dior/迪奥,180-200
3407,3475.0,美宝莲唇膏口红保湿滋润女宝蓓爱炫彩润唇膏彩唇部护理旗舰店官网,24.9,116.0,江苏 苏州,博尼达化妆品专营店,//detail.tmall.com/item.htm?id=541470845657&ns=1&abbucket=13,2888.3999999999996,天猫,商家,Maybelline/美宝莲,20-40
3408,3476.0,正品雅邦持久保湿口红唇膏哑光韩国咬唇妆学生款豆沙色防水不脱色,9.9,2270.0,陕西 西安,遥远zx,//item.taobao.com/item.htm?id=43988791614&ns=1&abbucket=13#detail,22473.0,其他,个人,其他,0-20
3409,3477.0,兰芝led口红琉晶润彩唇膏3.5g YR25 R12 15 17 DYR35豆沙色专柜,136.5,43.0,北京,shgigig,//item.taobao.com/item.htm?id=540181966252&ns=1&abbucket=13#detail,5869.5,其他,个人,其他,120-140
3410,3478.0,韩国匹诺曹朴信惠梦妆唇膏笔花心蜡笔口红棒11号16号豆沙色持久,38.0,776.0,广东 深圳,ganghuo520,//item.taobao.com/item.htm?id=531563434898&ns=1&abbucket=13#detail,29488.0,其他,个人,其他,20-40
3411,3479.0,仙宝丽黄金水果SS088红胡萝卜素健康口红3.6g滋润变色唇膏防伪,147.0,71.0,浙江 杭州,乖乖甜心999361,//item.taobao.com/item.htm?id=12306912729&ns=1&abbucket=13#detail,10437.0,其他,个人,其他,140-160
3412,3480.0,正品果冻口红持久保湿滋润不脱色不沾杯防水变色唇膏咬唇妆韩国,15.9,1362.0,四川 成都,bj77765,//item.taobao.com/item.htm?id=546127933902&ns=1&abbucket=13#detail,21655.8,其他,个人,其他,0-20
3413,3481.0,2016新款Givenchy/纪梵希 禁忌之吻 黑色变色唇膏口红16/11/12/09,184.99,29.0,上海,开心女人5988,//item.taobao.com/item.htm?id=527382861695&ns=1&abbucket=13#detail,5364.71,其他,个人,Givenchy/纪梵希,180-200
3414,3482.0,显白 炒鸡好看~戳心的颜色！欧美砖红色铁锈红秀智色雾面哑光口红,19.0,839.0,山东 东营,anna香水,//item.taobao.com/item.htm?id=558243164317&ns=1&abbucket=13#detail,15941.0,其他,个人,其他,0-20
3415,3483.0,包邮娇兰黑管kisskiss亲亲唇膏口红344 325 343冰冰同款 杨洋同款,180.0,19.0,山西 太原,高海瑞1667,//item.taobao.com/item.htm?id=565156103429&ns=1&abbucket=13#detail,3420.0,其他,个人,其他,180-200
3416,3484.0,美宝莲口红p33s迷你不脱色持久保湿防水唇膏专柜品牌正品滋润补水,29.9,333.0,上海,吾悦化妆品专营店,//detail.tmall.com/item.htm?id=559721512777&ns=1&abbucket=13,9956.699999999999,天猫,商家,Maybelline/美宝莲,20-40
3417,3485.0,卡奈姿维他命口红正品持久保湿不易脱色不沾杯豆沙姨妈南瓜学生款,18.9,39744.0,广东 深圳,卡奈姿旗舰店,//detail.tmall.com/item.htm?id=540184409849&ns=1&abbucket=13,751161.6,天猫,商家,其他,0-20
3418,3486.0,丝绒哑光雾面唇釉套装吃土色斩男梅子豆沙色番茄红口红唇彩保湿,45.0,1225.0,浙江 杭州,michelle叔叔,//item.taobao.com/item.htm?id=561957063492&ns=1&abbucket=13#detail,55125.0,其他,个人,其他,40-60
3419,3487.0,妮维雅润唇膏保湿滋润补水女无色护唇狗口红防干裂变色学生款可爱,19.9,3885.0,上海,妮维雅博尼达专卖店,//detail.tmall.com/item.htm?id=533959631704&ns=1&abbucket=13,77311.5,天猫,商家,其他,0-20
3420,3488.0,韩国自然乐园nature republic迷你口红套盒唇膏6只装保湿孕妇可用,168.0,29.0,黑龙江 哈尔滨,小行家0808,//item.taobao.com/item.htm?id=559766692250&ns=1&abbucket=13#detail,4872.0,其他,个人,其他,160-180
3421,3489.0,包邮魅可 MAC口红小辣椒 哑光正红色豆沙西柚色rubywoo草莓红秀智,135.0,71.0,北京,a华仔88,//item.taobao.com/item.htm?id=560987135009&ns=1&abbucket=13#detail,9585.0,其他,个人,MAC/魅可,120-140
3422,3490.0,正品传奇今生红樱桃健康唇膏保湿不脱色滋润男女变色口红专柜包邮,188.0,39.0,广东 深圳,杨清华qx,//item.taobao.com/item.htm?id=566738490216&ns=1&abbucket=13#detail,7332.0,其他,个人,其他,180-200
3423,3491.0,日上免税Chanel香奈儿魅力炫亮丝绒唇膏17年秋季新款口红62#63#64,198.0,24.0,上海,珍珍贸易12,//item.taobao.com/item.htm?id=545231082783&ns=1&abbucket=13#detail,4752.0,其他,个人,Givency/纪梵希,180-200
3424,3492.0,Dior迪奥CD烈焰蓝金唇膏/口红3.5g 999哑光028520080567,215.0,45.0,香港 九龙,爱妆海外专营店,//detail.tmall.com/item.htm?id=44464368116&ns=1&abbucket=13,9675.0,天猫,商家,Dior/迪奥,200-220
3425,3493.0,2支减5元美国revlon露华浓口红黑管豆沙色225持久保湿滋润445 325,42.0,404.0,浙江 宁波,ningxialala,//item.taobao.com/item.htm?id=551620082453&ns=1&abbucket=13#detail,16968.0,其他,个人,其他,40-60
3426,3494.0,包邮现货YSL圣罗兰迷惑圆管口红唇膏斩男色12#13#14#15#45#46#,236.0,38.0,上海,大周的店01,//item.taobao.com/item.htm?id=536164000264&ns=1&abbucket=13#detail,8968.0,其他,商家,ysl/圣罗兰,220-240
3427,3495.0,Givenchy 纪梵希 粉色小羊皮 小粉皮01口红膏 变色润唇膏 打底,229.0,49.0,上海,开心女人5988,//item.taobao.com/item.htm?id=541980618419&ns=1&abbucket=13#detail,11221.0,其他,个人,Givenchy/纪梵希,220-240
3428,3496.0,欧莱雅纷泽丰润雾感唇膏设计师限量口红355 246 469土橘色南瓜色,88.0,86.0,浙江 温州,菲儿1988777,//item.taobao.com/item.htm?id=563678320167&ns=1&abbucket=13#detail,7568.0,其他,个人,其他,80-100
3429,3497.0,3支装口红持久保湿不易脱色防水不沾杯唇膏韩国学生款可爱豆沙色,17.8,894.0,浙江 金华,健美创研三佳专卖店,//detail.tmall.com/item.htm?id=552237054661&ns=1&abbucket=13,15913.2,天猫,商家,其他,0-20
3430,3498.0,MAC口红现货dubonnet brick o la cb96 see sheer cockney,145.0,80.0,广东 深圳,kevinamanda709,//item.taobao.com/item.htm?id=523754902369&ns=1&abbucket=13#detail,11600.0,其他,个人,MAC/魅可,140-160
3431,3499.0,ukiss口红正品悠珂思午后果茶轻釉口红唇膏豆沙滋润不易褪色唇彩,45.0,877.0,广东 深圳,月销5888,//item.taobao.com/item.htm?id=562413798389&ns=1&abbucket=13#detail,39465.0,其他,个人,其他,40-60
3432,3500.0,现货Tom Ford 汤姆福特 2018年夏季soleil 白管细管口红03 07 04,358.0,17.0,福建 福州,秋瑾林,//item.taobao.com/item.htm?id=566152383678&ns=1&abbucket=13#detail,6086.0,其他,个人,Ford/福特,340-360
3433,3501.0,香港专柜 MAC魅可哑光滋润口红唇膏cockney草莓CB96 rubywoochili,155.0,54.0,广东 深圳,南宫绿茶4,//item.taobao.com/item.htm?id=41485865142&ns=1&abbucket=13#detail,8370.0,其他,个人,MAC/魅可,140-160
3434,3502.0,MAC魅可春季限量寿桃口红to luck / good health九色眼影双色眼影,258.0,25.0,浙江 温州,菲儿1988777,//item.taobao.com/item.htm?id=564803479072&ns=1&abbucket=13#detail,6450.0,其他,个人,MAC/魅可,240-260
3435,3503.0,草木之心口红咬唇妆持久保湿不易脱色豆沙南瓜色学生款正品,79.0,1808.0,浙江 杭州,草木之心旗舰店,//detail.tmall.com/item.htm?id=560013420602&ns=1&abbucket=13,142832.0,天猫,商家,其他,60-80
3436,3504.0,法国 Estee Lauder/雅诗兰黛哑光口红333干枫叶Persuasive 现货,278.0,17.0,福建 福州,ai421555994,//item.taobao.com/item.htm?id=563371646919&ns=1&abbucket=13#detail,4726.0,其他,个人,其他,260-280
3437,3505.0,【日本专柜 现货】CPB肌肤之钥 2016春季玫瑰蔷薇唇膏/口红,350.0,33.0,辽宁 沈阳,chinanet_shop,//item.taobao.com/item.htm?id=45181386189&ns=1&abbucket=13#detail,11550.0,其他,个人,其他,340-360
3438,3507.0,意大利正品KIKO新4系smart lipstick口红丰盈营养唇膏 代替9系,42.0,449.0,山东 青岛,悠悠柠檬香,//item.taobao.com/item.htm?id=545349837147&ns=1&abbucket=13#detail,18858.0,其他,个人,其他,40-60
3439,3509.0,【春春同款】欧莱雅纷泽溢彩釉光唇膏 固体唇釉口红滋润浓郁光泽,135.0,435.0,上海,欧莱雅官方旗舰店,//detail.tmall.com/item.htm?id=555829816496&ns=1&abbucket=13,58725.0,天猫,商家,其他,120-140
3440,3510.0,美代MAC口红唇膏现货cockney ruby woo lady bug chili MARRAKESH,130.0,59.0,上海,咯咔咔,//item.taobao.com/item.htm?id=542382596984&ns=1&abbucket=13#detail,7670.0,其他,个人,MAC/魅可,120-140
3441,3511.0,kiko2018春季限量小绿管哑光口红2号枫叶红1号4号 化妆包正品代购,115.0,41.0,意大利,小笨笨鱼蛋,//item.taobao.com/item.htm?id=564870088786&ns=1&abbucket=13#detail,4715.0,其他,个人,其他,100-120
3442,3512.0,日本原装本土版 CANMAKE/井田高保湿润唇膏/持久滋润水润保湿口红,45.0,327.0,山东 青岛,小姗姗的美丽世界,//item.taobao.com/item.htm?id=523843520935&ns=1&abbucket=13#detail,14715.0,其他,个人,其他,40-60
3443,3513.0,苗苗俄罗斯 雅诗兰黛花漾倾慕唇膏口红刘雯大表姐同款 420# 现货,188.0,36.0,黑龙江 黑河,逝风飘,//item.taobao.com/item.htm?id=566864310775&ns=1&abbucket=13#detail,6768.0,其他,个人,其他,180-200
3444,3514.0,innisfree/悦诗风吟琉光悦色液态口红3g 10色可选 贴合持久水润,110.0,226.0,上海,innisfree官方旗舰店,//detail.tmall.com/item.htm?id=527097673612&ns=1&abbucket=13,24860.0,天猫,商家,其他,100-120
3445,3515.0,【中小样】包邮！兰蔻新菁纯柔润丝绒唇膏口红378/丝缎368 1.6g,68.0,244.0,江苏 无锡,雨彐雪,//item.taobao.com/item.htm?id=545356394894&ns=1&abbucket=13#detail,16592.0,其他,个人,兰蔻,60-80
3446,3516.0,阿玛尼红管丝绒哑光唇釉口红唇膏500 501 400 401 402 300 200,199.0,26.0,上海,美国原价代购,//item.taobao.com/item.htm?id=558694571106&ns=1&abbucket=13#detail,5174.0,其他,个人,其他,180-200
3447,3517.0,Chanel/香奈儿 ROUGE丝绒炫亮口红/唇膏43/152/圣诞限量N1N2N3N4,108.0,23.0,天津,云朵海外代购,//item.taobao.com/item.htm?id=43839821042&ns=1&abbucket=13#detail,2484.0,其他,个人,Givency/纪梵希,100-120
3448,3518.0,现货Dior/迪奥大红唇膏口红春晚董卿同款999#080#520#028 超模976,228.0,16.0,天津,喜多多的多多,//item.taobao.com/item.htm?id=535331303586&ns=1&abbucket=13#detail,3648.0,其他,个人,Dior/迪奥,220-240
3449,3519.0,得鲜the saem按压口红不脱色哑光咬唇妆吃土色砖红色姨妈色豆沙色,49.0,117.0,四川 成都,猪大叔1987,//item.taobao.com/item.htm?id=530461996048&ns=1&abbucket=13#detail,5733.0,其他,个人,其他,40-60
3450,3520.0,【现货】Dior迪奥烈焰蓝金唇膏口红matte999金属Metallic夹心999,230.0,60.0,浙江 丽水,kittyxyx,//item.taobao.com/item.htm?id=527025539987&ns=1&abbucket=13#detail,13800.0,其他,个人,Dior/迪奥,220-240
3451,3521.0,曼秀雷敦水彩润唇膏3g口红保湿滋润色补水防裂粉红护唇彩裸色包邮,22.6,846.0,上海,爱美丽化妆品专营,//detail.tmall.com/item.htm?id=18077095360&ns=1&abbucket=13,19119.600000000002,天猫,商家,其他,20-40
3452,3522.0,YSL圣罗兰口红镜光滋润唇釉持久唇彩液体唇膏11/8/204/217/15,269.0,72.0,香港 新界,mytime官方海外旗舰店,//detail.tmall.com/item.htm?id=565492025708&ns=1&abbucket=13,19368.0,天猫,商家,ysl/圣罗兰,260-280
3453,3523.0,韩国the SAEM得鲜按压口红正品哑光姨妈豆沙色不脱色咬唇妆唇膏,55.0,662.0,上海,得鲜博森专卖店,//detail.tmall.com/item.htm?id=544581321309&ns=1&abbucket=13,36410.0,天猫,商家,其他,40-60
3454,3524.0,持久保湿不脱色韩国防水学生款可爱口红姨妈南瓜镜面玻璃唇釉彩蜜,25.0,785.0,湖北 武汉,zhouhuan1222,//item.taobao.com/item.htm?id=567233691286&ns=1&abbucket=13#detail,19625.0,其他,个人,其他,20-40
3455,3525.0,2017新款Givenchy/纪梵希粉色细管小羊皮口红/限量变色润唇膏现货,205.0,37.0,广东 广州,allseen,//item.taobao.com/item.htm?id=537415890906&ns=1&abbucket=13#detail,7585.0,其他,个人,Givenchy/纪梵希,200-220
3456,3526.0,MAC/魅可口红唇膏 小辣椒Ruby woo人鱼姬CB96 see sheer包邮,142.0,139.0,安徽 六安,秋子mmmm,//item.taobao.com/item.htm?id=558967163192&ns=1&abbucket=13#detail,19738.0,其他,个人,MAC/魅可,140-160
3457,3527.0,兰蔻摇摇乐气垫染唇液口红唇膏防水不脱色持久补水西柚色唇釉现货,153.0,63.0,陕西 西安,芭比吹泡泡,//item.taobao.com/item.htm?id=554855549543&ns=1&abbucket=13#detail,9639.0,其他,个人,兰蔻,140-160
3458,3528.0,韩国3CE春季新品 新色丝绒哑光雾面唇釉梅子色口红液体持久不掉色,75.0,373.0,上海,yun_amelia,//item.taobao.com/item.htm?id=565608484914&ns=1&abbucket=13#detail,27975.0,其他,个人,其他,60-80
3459,3529.0,Mistine泰国正品权杖唇膏女王口红4色持久滋润保湿补水唇彩进口,75.0,872.0,香港 新界,mistine海外旗舰店,//detail.tmall.com/item.htm?id=544505365160&ns=1&abbucket=13,65400.0,天猫,商家,其他,60-80
3460,3530.0,ZFC滋润抖音同款口红持久保湿防水咬唇妆唇膏唇彩自然裸妆专柜,39.0,1317.0,广东 广州,zfc化妆品旗舰店,//detail.tmall.com/item.htm?id=531176235586&ns=1&abbucket=13,51363.0,天猫,商家,其他,20-40
3461,3531.0,稚优泉口红正品粉色之恋不易脱色黑樱桃17爱心型28抖音张凯毅推荐,59.0,496.0,陕西 西安,天天8向8上8,//item.taobao.com/item.htm?id=531844110975&ns=1&abbucket=13#detail,29264.0,其他,个人,Chioture/稚优泉,40-60
3462,3532.0,兰瑟有色润唇膏保湿滋润女学生变色口红不脱色官方旗舰店官网正品,18.0,243.0,江苏 南京,lansur兰瑟隽穆专卖店,//detail.tmall.com/item.htm?id=536432104433&ns=1&abbucket=13,4374.0,天猫,商家,其他,0-20
3463,3533.0,美宝莲口红染唇液保湿唇釉显色滋润唇膏唇彩唇蜜露官方旗舰店正品,84.9,127.0,上海,美宝莲悦宁专卖店,//detail.tmall.com/item.htm?id=537018267650&ns=1&abbucket=13,10782.300000000001,天猫,商家,Maybelline/美宝莲,80-100
3464,3534.0,美宝莲唇膏口红有色持久保湿补水滋润唇膏女防干裂变色唇彩护唇油,25.9,901.0,上海,美天宸化妆品专营店,//detail.tmall.com/item.htm?id=551467057718&ns=1&abbucket=13,23335.899999999998,天猫,商家,Maybelline/美宝莲,20-40
3465,3535.0,吃土色红色系口红套装 雾面哑光唇膏西柚珊瑚茶棕色砖红玫瑰色5支,29.0,567.0,浙江 杭州,michelle叔叔,//item.taobao.com/item.htm?id=563487103168&ns=1&abbucket=13#detail,16443.0,其他,个人,其他,20-40
3466,3536.0,玛丽黛佳轻雾感哑光口红mini3支唇膏唇妆礼盒豆沙色持久保湿小样,39.0,221.0,浙江 杭州,玛粉之家,//item.taobao.com/item.htm?id=539802817525&ns=1&abbucket=13#detail,8619.0,其他,个人,其他,20-40
3467,3537.0,好色日常CPB奢华艳光唇膏口红4g 05#12# 奢华唇蜜08#蔷薇口红311#,228.0,17.0,上海,灰色射手座,//item.taobao.com/item.htm?id=558266648939&ns=1&abbucket=13#detail,3876.0,其他,个人,其他,220-240
3468,3538.0,Armani/阿玛尼ecstasy lacquer唇釉黑管400#401#402#501唇彩口红,190.0,26.0,广东 深圳,urban2000,//item.taobao.com/item.htm?id=552831653372&ns=1&abbucket=13#detail,4940.0,其他,个人,其他,180-200
3469,3539.0,kiko4系口红407 432 414 412 427 422 416 410 430意大利正品代购,54.9,148.0,意大利,小笨笨鱼蛋,//item.taobao.com/item.htm?id=559264881052&ns=1&abbucket=13#detail,8125.2,其他,个人,其他,40-60
3470,3540.0,妙巴黎天鹅绒哑光唇釉 新款红棕色33#丝绒染唇液口红04 12 19号,59.0,326.0,福建 福州,苏奕suvi,//item.taobao.com/item.htm?id=549608081032&ns=1&abbucket=13#detail,19234.0,其他,个人,其他,40-60
